,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms
2732,0.556,0.917,-6.106,0,0.0461,0.00689,0.303,0.358,139.968,206707
2733,0.5820000000000001,0.6709999999999999,-6.692,1,0.0307,0.184,0.711,0.0799,127.949,218493
2734,0.5329999999999999,0.8740000000000001,-7.199,0,0.0364,0.0509,0.138,0.0389,140.0,265000
2735,0.616,0.544,-13.362,1,0.0391,0.157,0.0921,0.0371,139.991,321578
2736,0.593,0.8959999999999999,-2.518,0,0.0341,0.0192,0.1,0.103,128.987,320000
2737,0.608,0.795,-2.443,1,0.0494,0.00397,0.12,0.0515,120.015,248000
2738,0.537,0.677,-8.412,0,0.0317,0.0706,0.112,0.161,135.013,227556
2739,0.424,0.616,-11.03,1,0.0322,6.28e-05,0.104,0.456,181.996,334995
2740,0.462,0.599,-6.01,0,0.0332,0.241,0.0912,0.0447,120.024,242000
2741,0.7120000000000001,0.462,-10.004,0,0.0347,0.16,0.16699999999999998,0.125,138.002,230924
2742,0.642,0.425,-12.931,0,0.0285,0.266,0.136,0.436,123.987,132139
2743,0.723,0.478,-11.457,0,0.0341,0.204,0.102,0.579,138.009,222622
2744,0.489,0.384,-18.374,1,0.0457,0.551,0.0969,0.122,126.061,284444
2745,0.5539999999999999,0.495,-8.986,0,0.0283,0.0445,0.322,0.0711,119.961,156868
2746,0.481,0.35600000000000004,-16.152,1,0.0335,0.103,0.0629,0.0822,164.144,134634
2747,0.519,0.723,-7.603,1,0.0621,0.0265,0.113,0.14400000000000002,119.933,216016
2748,0.5920000000000001,0.6409999999999999,-12.112,1,0.0655,0.00192,0.165,0.0396,125.078,149800
2749,0.7070000000000001,0.317,-13.436,1,0.0354,0.46,0.0998,0.0943,120.014,124000
2750,0.584,0.466,-11.140999999999998,1,0.0256,0.0803,0.197,0.187,139.998,154292
2751,0.6759999999999999,0.377,-13.171,0,0.0368,0.287,0.0984,0.359,132.975,144415
2752,0.5770000000000001,0.407,-11.755,0,0.0382,0.014,0.141,0.0791,139.99,178286
2753,0.716,0.483,-14.754,0,0.0551,0.0961,0.116,0.4320000000000001,134.998,270253
2754,0.633,0.18600000000000005,-24.203000000000007,1,0.0311,0.468,0.0979,0.136,125.059,176640
2755,0.643,0.3,-16.046,0,0.0427,0.0932,0.123,0.0744,130.054,225231
2756,0.321,0.954,-4.55,0,0.0446,0.007229999999999999,0.703,0.23,129.987,258462
2757,0.627,0.7070000000000001,-4.204,0,0.0262,0.0836,0.114,0.0944,129.972,203106
2758,0.522,0.794,-8.972000000000003,0,0.0305,2.7600000000000007e-05,0.106,0.0601,121.967,267260
2759,0.67,0.451,-10.505999999999998,0,0.04,0.0475,0.113,0.257,191.998,295342
2760,0.421,0.893,-3.934,1,0.0457,0.000607,0.34700000000000003,0.0388,129.94899999999998,240194
2761,0.555,0.907,-4.561,0,0.138,0.00224,0.126,0.195,139.97299999999998,228013
2762,0.6559999999999999,0.841,-5.8660000000000005,1,0.0306,0.0295,0.127,0.524,139.996,195429
2763,0.593,0.696,-8.76,0,0.0386,0.0008359999999999999,0.125,0.166,139.94899999999998,253714
2764,0.623,0.856,-4.448,1,0.0459,0.146,0.102,0.231,140.03799999999998,250286
2765,0.487,0.823,-5.6110000000000015,1,0.0523,0.0259,0.0745,0.145,140.153,226286
2766,0.529,0.863,-8.29,0,0.0379,6.21e-05,0.123,0.22,135.94799999999998,222353
2767,0.607,0.7,-8.797,0,0.0678,0.0249,0.199,0.0794,135.015,208000
2768,0.579,0.5820000000000001,-10.747,1,0.0492,0.014,0.196,0.2,135.039,231111
2769,0.604,0.52,-10.853,0,0.0372,0.00175,0.103,0.0381,135.02700000000002,231111
2770,0.5379999999999999,0.825,-6.89,0,0.0899,0.00928,0.503,0.272,139.966,246857
2771,0.466,0.831,-7.487999999999999,0,0.231,0.00194,0.622,0.441,139.936,130286
2772,0.4370000000000001,0.7759999999999999,-9.528,1,0.0824,0.0585,0.122,0.318,139.939,180000
2773,0.652,0.769,-7.01,1,0.0353,0.08800000000000001,0.132,0.773,140.00799999999998,206571
2774,0.5539999999999999,0.557,-11.437,1,0.0298,0.0363,0.1,0.139,210.008,190571
2775,0.513,0.7979999999999999,-6.44,1,0.0759,0.00375,0.18,0.0894,129.961,271385
2776,0.615,0.628,-9.494,0,0.079,0.00147,0.0701,0.379,130.102,160615
2777,0.5760000000000001,0.7,-6.4860000000000015,1,0.0423,0.0014199999999999998,0.0659,0.0673,124.973,200386
2778,0.5920000000000001,0.792,-6.2360000000000015,0,0.0723,0.0342,0.243,0.208,124.032,187742
2779,0.616,0.615,-10.761,0,0.0496,0.00358,0.175,0.14,114.03,162105
2780,0.35700000000000004,0.5479999999999999,-9.035,1,0.0396,0.0106,0.107,0.204,199.928,156431
2781,0.605,0.63,-10.599,1,0.102,0.125,0.105,0.134,209.982,201143
2782,0.613,0.569,-9.801,0,0.0457,0.0138,0.679,0.336,130.048,184038
2783,0.557,0.882,-6.297999999999999,0,0.0356,0.0246,0.129,0.2,112.021,177857
2784,0.5670000000000001,0.841,-7.5779999999999985,0,0.0492,0.000549,0.698,0.0954,139.946,198866
2785,0.52,0.454,-10.786,0,0.0317,0.00542,0.118,0.0377,114.993,248348
2786,0.284,0.915,-9.275,1,0.476,0.000447,0.5589999999999999,0.125,175.018,201438
2787,0.585,0.73,-9.42,0,0.127,0.000665,0.35200000000000004,0.24,114.998,208712
2788,0.607,0.79,-9.451,0,0.0444,0.00671,0.112,0.0629,210.028,224000
2789,0.635,0.727,-7.466,1,0.0317,0.00123,0.0758,0.377,130.02700000000002,151423
2790,0.3670000000000001,0.6629999999999999,-9.387,1,0.0553,0.0409,0.35200000000000004,0.108,123.986,191629
2791,0.465,0.539,-14.984000000000002,1,0.0492,0.00955,0.0695,0.0399,140.016,171438
2792,0.634,0.701,-8.635,0,0.0365,0.012,0.0933,0.0388,120.039,198156
2793,0.55,0.769,-10.171,1,0.0693,0.374,0.0618,0.118,134.974,234685
2794,0.534,0.7609999999999999,-11.414,0,0.0695,0.00444,0.041,0.0702,128.075,172524
2795,0.7190000000000001,0.667,-5.155,1,0.17600000000000002,0.0409,0.11,0.327,122.069,142681
2796,0.725,0.547,-7.162000000000001,1,0.0372,0.0445,0.204,0.276,136.02100000000002,213577
2797,0.249,0.907,-6.88,0,0.0578,0.163,0.109,0.0336,188.022,290942
2798,0.5660000000000001,0.805,-5.4510000000000005,0,0.0437,0.0119,0.407,0.0862,149.965,188717
2799,0.458,0.637,-8.392999999999999,0,0.0642,0.52,0.111,0.0356,179.957,233701
2800,0.311,0.8059999999999999,-6.43,0,0.0924,0.0242,0.083,0.104,139.92,313027
2801,0.486,0.75,-8.147,1,0.065,0.0436,0.386,0.0372,130.155,203089
2802,0.35,0.795,-8.767000000000001,1,0.0409,0.289,0.11,0.229,130.0,206769
2803,0.42,0.772,-7.169,0,0.0523,0.263,0.363,0.0359,160.024,177777
2804,0.54,0.703,-9.082,0,0.0559,0.14800000000000002,0.0714,0.1,220.05,211682
2805,0.376,0.7609999999999999,-9.321,1,0.0577,0.0339,0.381,0.0376,112.501,201639
2806,0.478,0.8540000000000001,-7.398,0,0.0844,0.0163,0.105,0.0575,135.04399999999998,184912
2807,0.5770000000000001,0.84,-6.956,0,0.0386,0.00951,0.191,0.125,143.989,246680
2808,0.407,0.6559999999999999,-10.25,0,0.0469,0.00337,0.111,0.0704,143.936,148359
2809,0.42,0.884,-4.475,1,0.226,0.0417,0.219,0.158,145.674,213699
2810,0.256,0.428,-12.011,0,0.0364,0.00542,0.0991,0.0594,216.234,177807
2811,0.409,0.561,-8.839,0,0.0409,0.0491,0.0798,0.135,114.942,203364
2812,0.511,0.527,-8.767000000000001,0,0.0457,0.000408,0.0907,0.116,140.87,208542
2813,0.364,0.818,-8.287,0,0.06,0.000154,0.0996,0.105,144.069,176780
2814,0.369,0.545,-9.25,0,0.0342,0.00924,0.354,0.0398,135.30200000000002,149838
2815,0.578,0.74,-8.478,0,0.369,0.157,0.0824,0.318,144.93,278073
2816,0.637,0.7020000000000001,-6.774,0,0.17,0.0136,0.0966,0.246,140.11700000000002,193750
2817,0.435,0.727,-8.439,0,0.168,0.013,0.17600000000000002,0.34600000000000003,140.00799999999998,154295
2818,0.518,0.665,-11.711,1,0.0328,0.0274,0.0766,0.0474,115.016,217104
2819,0.399,0.8490000000000001,-3.543,1,0.311,0.0181,0.147,0.487,141.075,201422
2820,0.588,0.933,-4.265,1,0.037000000000000005,0.00595,0.139,0.634,140.034,219429
2821,0.555,0.96,-4.631,0,0.0584,0.0993,0.0884,0.438,174.028,271724
2822,0.223,0.946,-3.872,1,0.0441,0.000269,0.135,0.14300000000000002,164.649,306299
2823,0.687,0.835,-6.033,0,0.0387,0.486,0.106,0.34700000000000003,132.02200000000002,174545
2824,0.593,0.8140000000000001,-7.644,1,0.0372,7.75e-05,0.0724,0.0685,118.023,262531
2825,0.6659999999999999,0.722,-7.875,1,0.0419,0.000602,0.5579999999999999,0.305,120.033,222041
2826,0.5670000000000001,0.6890000000000001,-9.139,0,0.0518,0.182,0.23,0.408,140.054,274286
2827,0.547,0.642,-9.226,0,0.0323,0.0481,0.0686,0.0367,120.011,260000
2828,0.618,0.725,-6.546,1,0.0273,0.36,0.0995,0.161,120.011,224026
2829,0.613,0.603,-9.158,0,0.0634,0.017,0.209,0.306,139.989,198896
2830,0.634,0.653,-9.245,0,0.029,0.00755,0.15,0.31,130.059,273115
2831,0.591,0.7979999999999999,-7.848,0,0.109,0.0958,0.299,0.43,159.892,228000
2832,0.61,0.785,-7.249,1,0.0429,0.0878,0.16899999999999998,0.34,159.97799999999995,294000
2833,0.66,0.623,-8.807,1,0.0411,0.00287,0.638,0.278,120.031,268000
2834,0.564,0.902,-5.358,0,0.061,0.00106,0.443,0.424,160.018,288000
2835,0.5589999999999999,0.894,-5.7970000000000015,0,0.0705,0.000492,0.364,0.239,173.887,209655
2836,0.598,0.84,-7.292999999999998,1,0.041,0.0846,0.343,0.469,159.93,267000
2837,0.6509999999999999,0.412,-11.885,1,0.0321,0.0163,0.198,0.0537,199.986,225600
2838,0.512,0.765,-12.99,0,0.0415,0.618,0.0994,0.361,145.987,289315
2839,0.528,0.847,-4.7410000000000005,0,0.0307,0.00674,0.12,0.389,143.997,213333
2840,0.597,0.568,-8.158999999999999,0,0.0274,0.35,0.111,0.0555,131.995,232727
2841,0.68,0.5429999999999999,-7.292000000000002,0,0.0304,0.14300000000000002,0.123,0.377,150.0,249600
2842,0.674,0.561,-13.47,1,0.0328,0.409,0.165,0.377,119.988,256000
2843,0.723,0.843,-8.195,1,0.231,0.182,0.103,0.268,127.983,322500
2844,0.6729999999999999,0.802,-6.09,0,0.0317,0.112,0.0998,0.196,125.958,182857
2845,0.643,0.467,-13.139,1,0.0385,0.183,0.412,0.403,120.734,222535
2846,0.532,0.506,-11.047,0,0.0286,0.136,0.1,0.197,148.004,233514
2847,0.534,0.494,-15.011,1,0.0603,0.0326,0.103,0.135,149.98,204800
2848,0.464,0.6859999999999999,-12.845,1,0.0298,0.0998,0.115,0.334,139.971,260571
2849,0.6409999999999999,0.5479999999999999,-12.305,0,0.0363,0.0873,0.112,0.242,142.003,226479
2850,0.555,0.728,-11.049,0,0.0327,0.303,0.111,0.517,150.028,214400
2851,0.531,0.795,-6.799,0,0.0294,0.236,0.138,0.632,141.961,216342
2852,0.5429999999999999,0.6890000000000001,-4.228,0,0.0339,0.00386,0.0623,0.179,149.97299999999996,192000
2853,0.555,0.75,-5.907,0,0.0294,0.0782,0.107,0.17800000000000002,142.026,246761
2854,0.732,0.778,-7.746,1,0.0299,0.0194,0.11,0.163,142.014,204000
2855,0.759,0.684,-5.4110000000000005,1,0.34600000000000003,0.15,0.0702,0.457,181.578,88112
2856,0.573,0.7709999999999999,-8.376,1,0.0503,0.0123,0.142,0.0667,140.083,219429
2857,0.364,0.8390000000000001,-5.34,1,0.0776,0.00285,0.119,0.113,158.56799999999996,174000
2858,0.462,0.522,-13.425,0,0.0819,0.013,0.138,0.0652,135.821,218824
2859,0.4370000000000001,0.62,-10.861,0,0.0496,0.0341,0.0869,0.0656,120.006,244000
2860,0.441,0.528,-9.156,0,0.0447,0.0639,0.0936,0.139,152.065,240000
2861,0.534,0.71,-6.902,1,0.0453,0.0213,0.0912,0.109,119.934,258000
2862,0.601,0.498,-10.233,0,0.0643,0.0116,0.0607,0.483,123.898,270968
2863,0.464,0.853,-6.184,0,0.185,0.00345,0.136,0.228,155.96200000000005,163077
2864,0.588,0.486,-9.279,1,0.0314,0.000128,0.0576,0.037000000000000005,209.918,168000
2865,0.624,0.618,-11.959,0,0.0763,0.00228,0.11,0.155,120.061,236000
2866,0.3720000000000001,0.621,-10.437,0,0.0957,0.00128,0.094,0.159,135.266,246336
2867,0.528,0.578,-13.546,1,0.0591,0.00233,0.172,0.509,138.006,191304
2868,0.581,0.5479999999999999,-11.988,1,0.0404,0.0008349999999999999,0.0709,0.0386,115.983,231724
2869,0.564,0.816,-8.8,1,0.0529,0.0009,0.329,0.308,149.94799999999995,210052
2870,0.52,0.765,-8.7,0,0.0271,0.00195,0.145,0.103,139.98,229774
2871,0.519,0.836,-8.323,0,0.0466,0.000391,0.374,0.177,140.032,217732
2872,0.64,0.879,-8.72,1,0.061,0.00232,0.0771,0.208,124.995,188657
2873,0.464,0.8420000000000001,-11.24,0,0.0537,0.0006129999999999999,0.0587,0.19,151.95,211593
2874,0.882,0.525,-12.809,0,0.204,0.174,0.0591,0.237,130.01,387712
2875,0.8340000000000001,0.418,-11.232,0,0.236,0.289,0.153,0.51,130.034,314327
2876,0.752,0.802,-11.137,1,0.0996,0.014,0.0769,0.482,133.02700000000002,299875
2877,0.507,0.742,-7.194,1,0.0872,0.289,0.0712,0.0397,110.203,165818
2878,0.7070000000000001,0.42,-10.499,1,0.0424,0.0207,0.106,0.0397,130.076,216059
2879,0.366,0.601,-7.724,0,0.0429,0.0122,0.122,0.0381,120.031,230034
2880,0.191,0.537,-6.6370000000000005,0,0.0446,0.0346,0.118,0.0453,130.029,336000
2881,0.383,0.759,-6.598,0,0.0536,0.0167,0.11,0.0552,125.027,313570
2882,0.539,0.541,-7.921,1,0.0594,0.00836,0.095,0.0999,219.93400000000003,158370
2883,0.295,0.507,-9.944,0,0.0474,0.146,0.101,0.0374,120.157,184016
2884,0.38,0.468,-11.505999999999998,1,0.041,0.151,0.0832,0.0494,219.942,213838
2885,0.262,0.511,-9.512,0,0.0385,0.525,0.0784,0.0882,120.21,194010
2886,0.299,0.6759999999999999,-8.925,0,0.16399999999999998,0.866,0.18,0.0989,149.872,236800
2887,0.355,0.221,-19.374,0,0.0557,0.231,0.109,0.0398,91.98,58488
2888,0.6990000000000001,0.407,-12.935,1,0.0316,0.612,0.103,0.0486,220.036,145136
2889,0.516,0.457,-7.862999999999999,1,0.0385,0.101,0.111,0.0847,160.014,132598
2890,0.223,0.0223,-20.306,0,0.0464,0.976,0.0967,0.059,138.784,67944
2891,0.682,0.196,-12.916,0,0.0474,0.584,0.103,0.0406,220.012,128784
2892,0.362,0.313,-11.333,0,0.034,0.285,0.0673,0.0582,219.96,191295
2893,0.5429999999999999,0.142,-15.095999999999998,1,0.0525,0.7020000000000001,0.0872,0.055,169.99200000000005,175081
2894,0.623,0.501,-11.343,1,0.0639,0.126,0.18600000000000005,0.192,160.05700000000004,124516
2895,0.253,0.568,-6.5,0,0.0452,0.557,0.1,0.0604,152.914,216790
2896,0.723,0.273,-15.288,0,0.0321,0.0162,0.112,0.151,180.018,110597
2897,0.519,0.472,-11.161,0,0.0465,0.0551,0.365,0.0713,119.848,179069
2898,0.639,0.536,-8.772,1,0.034,0.843,0.061,0.117,117.032,213360
2899,0.7340000000000001,0.463,-9.502,1,0.0385,0.562,0.349,0.0793,118.004,203395
2900,0.546,0.583,-9.165,0,0.0345,0.0374,0.204,0.0559,127.019,188996
2901,0.5539999999999999,0.16899999999999998,-10.602,1,0.0336,0.515,0.314,0.036000000000000004,120.014,166034
2902,0.505,0.528,-6.487,0,0.0308,0.039,0.115,0.0382,120.096,213260
2903,0.723,0.273,-15.288,0,0.0321,0.0162,0.112,0.151,180.018,110597
2904,0.4320000000000001,0.425,-11.451,0,0.0368,0.5920000000000001,0.12,0.0346,209.952,162321
2905,0.343,0.667,-7.452000000000001,0,0.105,0.28800000000000003,0.26,0.0964,189.156,195171
2906,0.496,0.5920000000000001,-8.134,1,0.417,0.0119,0.0503,0.102,195.611,139912
2907,0.5329999999999999,0.513,-6.5939999999999985,0,0.0333,0.59,0.0855,0.0386,129.952,155664
2908,0.67,0.534,-7.798999999999999,0,0.0794,0.0211,0.129,0.184,125.008,176666
2909,0.5,0.672,-9.204,1,0.0886,0.000303,0.315,0.26,140.253,150875
2910,0.339,0.616,-10.413,1,0.0412,0.00492,0.272,0.0955,133.985,250774
2911,0.726,0.845,-4.705,1,0.381,0.142,0.14400000000000002,0.484,119.894,144031
2912,0.455,0.7090000000000001,-4.587,0,0.0328,0.0293,0.229,0.0571,210.18400000000003,128048
2913,0.782,0.423,-7.487999999999999,0,0.136,0.281,0.111,0.34700000000000003,125.065,222755
2914,0.48,0.841,-6.025,1,0.0489,0.00351,0.269,0.16899999999999998,129.942,147731
2915,0.338,0.826,-6.524,1,0.2,0.0259,0.099,0.209,150.053,270996
2916,0.6459999999999999,0.7170000000000001,-7.338999999999999,0,0.0681,0.0215,0.0715,0.0489,140.05100000000002,198857
2917,0.528,0.912,-7.028,0,0.037000000000000005,3.84e-05,0.242,0.158,129.975,288192
2918,0.642,0.873,-4.27,1,0.0848,0.00435,0.605,0.416,121.988,251814
2919,0.57,0.933,-4.379,1,0.0694,0.257,0.142,0.165,138.018,292201
2920,0.461,0.758,-5.97,0,0.0437,0.068,0.43,0.166,137.97899999999998,250462
2921,0.5329999999999999,0.7659999999999999,-3.004,1,0.0431,0.35100000000000003,0.228,0.119,130.02,265861
2922,0.526,0.818,-7.992000000000001,0,0.0363,0.539,0.0961,0.149,130.001,258486
2923,0.579,0.862,-8.571,0,0.106,0.0119,0.266,0.24,118.05,227823
2924,0.487,0.89,-7.9289999999999985,0,0.0415,0.000271,0.112,0.0688,130.005,295519
2925,0.411,0.79,-7.135,0,0.107,0.177,0.124,0.0554,130.026,265875
2926,0.7929999999999999,0.419,-7.936,0,0.0638,0.0697,0.3670000000000001,0.539,144.025,120013
2927,0.387,0.92,-3.966,0,0.35700000000000004,0.0192,0.263,0.16699999999999998,179.981,213347
2928,0.375,0.7140000000000001,-4.052,0,0.0326,0.0705,0.416,0.061,138.003,201346
2929,0.443,0.688,-3.994,0,0.0285,0.00225,0.324,0.2,179.84599999999998,170681
2930,0.596,0.8859999999999999,-7.919,0,0.0431,0.00621,0.104,0.0373,130.001,443106
2931,0.5329999999999999,0.954,-3.408,0,0.0747,0.0151,0.205,0.039,129.996,273231
2932,0.514,0.948,-2.517,0,0.0835,0.102,0.118,0.106,139.97899999999998,260598
2933,0.515,0.994,-3.222,0,0.0941,0.00831,0.117,0.174,145.995,225218
2934,0.515,0.741,-5.063,0,0.0461,0.188,0.0942,0.309,119.996,288010
2935,0.556,0.93,-7.108,1,0.0424,0.0338,0.0931,0.162,126.01,183016
2936,0.6,0.862,-6.0710000000000015,0,0.0301,0.16399999999999998,0.552,0.513,126.001,220982
2937,0.34600000000000003,0.7190000000000001,-4.871,1,0.0382,0.139,0.155,0.303,137.702,264361
2938,0.521,0.946,-5.7810000000000015,0,0.109,0.053,0.229,0.16399999999999998,144.013,266680
2939,0.511,0.8740000000000001,-8.305,0,0.0792,0.0255,0.183,0.391,125.982,213824
2940,0.274,0.7829999999999999,-10.414,0,0.14400000000000002,0.00148,0.14800000000000002,0.0788,112.065,207879
2941,0.524,0.794,-3.99,0,0.0323,0.0251,0.0598,0.253,152.006,315822
2942,0.616,0.594,-9.468,0,0.0734,0.224,0.0858,0.165,118.047,206000
2943,0.252,0.614,-10.314,0,0.0386,0.0646,0.596,0.25,189.596,195529
2944,0.627,0.804,-7.677,1,0.0662,0.0006360000000000001,0.107,0.0392,121.984,197223
2945,0.55,0.585,-10.593,0,0.0393,0.199,0.086,0.07,117.966,317299
2946,0.5,0.516,-11.065,1,0.0318,0.0727,0.111,0.27,139.987,192000
2947,0.462,0.443,-14.397,0,0.0343,0.0135,0.152,0.0549,154.04,224416
2948,0.303,0.544,-11.672,1,0.0386,0.175,0.111,0.224,129.875,236308
2949,0.534,0.66,-11.179,1,0.0493,0.0394,0.175,0.14,171.984,244186
2950,0.496,0.7490000000000001,-10.948,0,0.0385,0.265,0.479,0.409,140.071,123429
2951,0.17800000000000002,0.391,-16.405,0,0.043,0.949,0.238,0.146,206.83,204875
2952,0.453,0.764,-9.951,0,0.0425,0.0244,0.254,0.0609,128.017,285898
2953,0.6759999999999999,0.348,-12.278,1,0.0341,0.0355,0.0991,0.0696,120.009,236000
2954,0.608,0.6809999999999999,-9.011,0,0.0358,0.464,0.0687,0.154,200.016,218298
2955,0.439,0.606,-10.704,0,0.0668,0.147,0.077,0.0991,139.815,216000
2956,0.626,0.498,-9.173,1,0.036000000000000004,0.0924,0.109,0.133,120.064,197453
2957,0.504,0.471,-13.164,1,0.104,0.281,0.434,0.14,141.86700000000005,209577
2958,0.693,0.675,-9.775,1,0.0324,0.00403,0.17800000000000002,0.0544,120.018,250019
2959,0.524,0.594,-11.104,0,0.0349,5e-05,0.0873,0.0653,114.978,242096
2960,0.6459999999999999,0.466,-10.623,1,0.0303,0.00344,0.0714,0.168,140.006,184962
2961,0.298,0.358,-11.983,0,0.0415,0.0348,0.122,0.0341,118.029,215077
2962,0.675,0.639,-8.343,1,0.028,0.00272,0.045,0.194,215.974,137788
2963,0.7290000000000001,0.477,-10.48,0,0.0556,0.007390000000000002,0.0814,0.481,125.012,202625
2964,0.5329999999999999,0.494,-13.619000000000002,1,0.0267,0.0354,0.103,0.083,207.952,254577
2965,0.339,0.297,-13.893,1,0.043,0.139,0.13,0.162,213.36,269168
2966,0.56,0.371,-13.401,0,0.0331,0.00687,0.0847,0.0415,120.041,218010
2967,0.695,0.625,-9.908,1,0.0369,0.000503,0.147,0.153,130.013,216312
2968,0.6579999999999999,0.364,-12.461,0,0.0431,0.0256,0.0781,0.035,219.996,296841
2969,0.518,0.501,-10.392,0,0.028,0.0074,0.111,0.0563,140.076,207447
2970,0.6809999999999999,0.429,-11.275,0,0.0324,0.0124,0.108,0.121,120.02,224120
2971,0.451,0.271,-17.564,0,0.0326,0.114,0.103,0.035,111.05,346423
2972,0.565,0.359,-14.85,0,0.0395,0.00543,0.28600000000000003,0.149,160.06799999999996,280490
2973,0.586,0.388,-12.0,0,0.0293,0.257,0.0943,0.0894,200.01,291913
2974,0.545,0.527,-11.344,0,0.0343,0.0063100000000000005,0.0814,0.0539,149.959,255019
2975,0.618,0.313,-14.572,1,0.0289,0.015,0.077,0.161,200.016,284409
2976,0.431,0.55,-11.057,0,0.0534,0.00543,0.345,0.145,149.901,212413
2977,0.5720000000000001,0.4370000000000001,-11.550999999999998,0,0.0379,0.0756,0.0818,0.151,115.045,267495
2978,0.513,0.298,-14.071,0,0.0302,0.317,0.0778,0.0367,200.128,305630
2979,0.512,0.32,-11.719,0,0.0304,0.0259,0.0995,0.197,170.00099999999995,186716
2980,0.5489999999999999,0.534,-11.527,1,0.0357,0.284,0.12,0.0618,220.002,216894
2981,0.49,0.403,-14.208,0,0.0329,0.29,0.0995,0.0418,199.996,306442
2982,0.62,0.472,-11.959,0,0.0324,0.00228,0.103,0.0521,120.001,167184
2983,0.706,0.401,-12.924,1,0.0361,0.057,0.112,0.29,119.979,258116
2984,0.593,0.494,-9.257,1,0.0336,0.00955,0.14400000000000002,0.158,120.031,224279
2985,0.732,0.457,-13.879,1,0.0593,0.05,0.106,0.123,140.015,157623
2986,0.609,0.757,-10.312,1,0.0389,0.000961,0.0849,0.338,136.011,211801
2987,0.522,0.518,-10.995,0,0.0295,0.0422,0.0763,0.0391,219.982,298827
2988,0.8690000000000001,0.329,-12.507,1,0.204,0.0374,0.1,0.382,133.997,162821
2989,0.539,0.3,-10.825,0,0.0259,0.006509999999999999,0.106,0.0936,207.988,257071
2990,0.627,0.445,-11.142,0,0.0329,0.00139,0.11,0.114,200.068,173688
2991,0.68,0.467,-10.248,1,0.0386,0.193,0.105,0.345,132.014,211853
2992,0.5489999999999999,0.4970000000000001,-8.635,0,0.0256,0.00581,0.131,0.184,199.996,239256
2993,0.698,0.757,-9.809,0,0.124,0.111,0.194,0.171,134.02,325851
2994,0.684,0.521,-11.057,1,0.0302,0.000758,0.0932,0.188,125.012,239386
2995,0.644,0.301,-8.927,0,0.0308,0.0316,0.0919,0.0768,119.989,250697
2996,0.603,0.555,-10.284,0,0.0277,0.0168,0.107,0.129,220.036,219168
2997,0.626,0.3670000000000001,-11.263,1,0.0343,0.00349,0.373,0.129,130.002,189806
2998,0.616,0.5720000000000001,-9.371,0,0.0755,0.011,0.14400000000000002,0.0389,113.338,247928
2999,0.52,0.407,-11.677,0,0.0394,0.277,0.0901,0.0688,200.094,235259
3000,0.59,0.431,-9.08,0,0.0348,0.0142,0.13,0.0379,130.109,255295
3001,0.722,0.413,-12.223,0,0.0434,0.0366,0.0982,0.0725,120.01,280111
3002,0.601,0.563,-9.382,0,0.0293,0.254,0.071,0.0364,128.046,198113
3003,0.654,0.596,-12.679,0,0.0538,0.606,0.0788,0.243,129.94899999999998,294583
3004,0.597,0.473,-11.784,1,0.0531,0.123,0.08,0.229,139.984,264960
3005,0.273,0.467,-12.864,0,0.101,0.00851,0.108,0.0344,179.99900000000005,202684
3006,0.595,0.471,-14.373,0,0.0386,0.0063,0.38,0.215,144.952,205270
3007,0.386,0.255,-14.239,0,0.0733,0.206,0.0814,0.206,150.678,199105
3008,0.614,0.485,-8.521,0,0.0308,0.00196,0.09,0.0736,115.026,219585
3009,0.825,0.417,-9.925,0,0.0609,0.0075,0.706,0.465,119.979,136019
3010,0.503,0.359,-14.777,1,0.034,0.0472,0.12,0.175,180.02,231105
3011,0.626,0.415,-11.158,1,0.0354,0.0545,0.0664,0.0923,220.1,134609
3012,0.621,0.34700000000000003,-11.363,0,0.032,0.297,0.119,0.584,137.959,273084
3013,0.675,0.454,-12.783,0,0.0412,0.0185,0.0804,0.35,130.015,215902
3014,0.637,0.343,-16.118,0,0.0372,0.34700000000000003,0.071,0.0395,127.996,262505
3015,0.7659999999999999,0.152,-18.103,0,0.0577,0.233,0.0823,0.236,120.002,241998
